2023-07-10 08:41, success, 0.411670
2023-07-10 08:53, success, 0.426568
2023-07-10 09:26, success, 0.430204
2023-07-10 09:35, success, 0.428749
2023-07-10 09:43, success, 0.352288
2023-07-10 09:53, success, 0.439363
2023-07-10 10:35, success, 0.330319
2023-07-10 10:43, success, 0.429650
2023-07-10 10:52, success, 0.437869
2023-07-10 11:20, success, 0.361146
2023-07-10 11:27, success, 0.269073
2023-07-10 11:36, success, 0.272351
2023-07-10 11:44, success, 0.387684
2023-07-10 11:52, success, 0.435765
2023-07-10 13:05, success, 0.147294
2023-07-10 13:36, success, 0.314022
2023-07-10 13:44, success, 0.162587
2023-07-10 13:52, success, 0.351898
2023-07-10 14:31, success, 0.288229
2023-07-10 15:28, success, 0.448577
2023-07-10 15:41, success, 0.252491
2023-07-10 16:45, success, 0.404257
2023-07-10 17:29, success, 0.426461
2023-07-10 17:42, success, 0.280159
2023-07-10 18:34, success, 0.374964
2023-07-10 19:18, success, 0.405683
2023-07-10 19:37, success, 0.436137
2023-07-10 20:27, success, 0.445457
2023-07-10 20:40, success, 0.412458
2023-07-10 21:23, success, 0.362052
2023-07-10 21:38, success, 0.446806
2023-07-10 22:31, success, 0.169546
2023-07-10 23:25, success, 0.460659
2023-07-10 23:38, success, 0.446167
2023-07-11 02:55, success, 0.293942
2023-07-11 03:32, success, 0.187703
2023-07-11 04:33, success, 0.385696
2023-07-11 05:29, success, 0.390792
2023-07-11 05:42, success, 0.391873
2023-07-11 06:36, success, 0.439647
2023-07-11 07:18, success, 0.231029
2023-07-11 07:37, success, 0.358474
2023-07-11 08:25, success, 0.291122
2023-07-11 08:41, success, 0.169810
2023-07-11 09:18, success, 0.431769
2023-07-11 09:38, success, 0.271369
2023-07-11 10:21, success, 0.421882
2023-07-11 10:40, success, 0.272476
2023-07-11 11:15, success, 0.438996
2023-07-11 11:37, success, 0.270227
2023-07-11 12:40, success, 0.431091
2023-07-11 13:27, success, 0.417499
2023-07-11 13:40, success, 0.283561
2023-07-11 14:18, success, 0.432856
2023-07-11 14:39, success, 0.429589
2023-07-11 15:20, success, 0.374707
2023-07-11 15:38, success, 0.445353
2023-07-11 16:25, success, 0.290537
2023-07-11 16:45, success, 0.277931
2023-07-11 17:17, success, 0.275474
2023-07-11 17:37, success, 0.428388
2023-07-11 18:24, success, 0.444248
2023-07-11 18:41, success, 0.253023
2023-07-11 19:15, success, 0.468021
2023-07-11 19:37, success, 0.313956
2023-07-11 20:19, success, 0.193000
2023-07-11 20:38, success, 0.294821
2023-07-11 21:16, success, 0.406225
2023-07-11 21:38, success, 0.372053
2023-07-11 22:18, success, 0.287187
2023-07-11 22:38, success, 0.272619
2023-07-11 23:18, success, 0.438867
2023-07-11 23:38, success, 0.294567
2023-07-12 01:55, success, 0.419435
2023-07-12 02:58, success, 0.538382
2023-07-12 03:29, success, 0.390262
2023-07-12 03:43, success, 0.372931
2023-07-12 04:23, success, 0.370952
2023-07-12 04:41, success, 0.318261
2023-07-12 05:18, success, 0.427378
2023-07-12 05:38, success, 0.292549
2023-07-12 06:25, success, 0.393606
2023-07-12 06:42, success, 0.292683
2023-07-12 07:17, success, 0.371475
2023-07-12 07:38, success, 0.355492
2023-07-12 08:24, success, 0.366711
2023-07-12 08:41, success, 0.310073
2023-07-12 09:19, success, 0.375171
2023-07-12 09:38, success, 0.437783
2023-07-12 10:20, success, 0.441083
2023-07-12 10:40, success, 0.296035
2023-07-12 11:15, success, 0.286526
2023-07-12 11:37, success, 0.270455
2023-07-12 12:41, success, 0.392747
2023-07-12 13:28, success, 0.365648
2023-07-12 13:41, success, 0.280166
2023-07-12 14:18, success, 0.304266
2023-07-12 14:39, success, 0.414656
2023-07-12 15:19, success, 0.385809
2023-07-12 15:38, success, 0.265676
2023-07-12 16:25, success, 0.337958
2023-07-12 16:43, success, 0.298415
2023-07-12 17:17, success, 0.398838
2023-07-12 17:38, success, 0.286954
2023-07-12 18:24, success, 0.410439
2023-07-12 18:41, success, 0.338732
2023-07-12 19:15, success, 0.422540
2023-07-12 19:37, success, 0.441719
2023-07-12 20:19, success, 0.435834
2023-07-12 20:38, success, 0.457611
2023-07-12 21:16, success, 0.364867
2023-07-12 21:38, success, 0.261909
2023-07-12 22:17, success, 0.173147
2023-07-12 22:38, success, 0.268764
2023-07-12 23:18, success, 0.371899
2023-07-12 23:38, success, 0.398377
2023-07-13 01:57, success, 0.399820
2023-07-13 03:02, success, 0.381557
2023-07-13 03:43, success, 0.486627
2023-07-13 04:23, success, 0.494054
2023-07-13 04:40, success, 0.444375
2023-07-13 05:18, success, 0.281555
2023-07-13 05:38, success, 0.443988
2023-07-13 06:25, success, 0.421861
2023-07-13 06:42, success, 0.374462
2023-07-13 07:17, success, 0.181194
2023-07-13 07:37, success, 0.447585
2023-07-13 08:24, success, 0.379202
2023-07-13 08:41, success, 0.461426
2023-07-13 09:18, success, 0.432728
2023-07-13 09:38, success, 0.420483
2023-07-13 10:20, success, 0.364304
2023-07-13 10:39, success, 0.169857
2023-07-13 11:16, success, 0.171854
2023-07-13 11:38, success, 0.273589
2023-07-13 12:40, success, 0.391196
2023-07-13 13:32, success, 0.250337
2023-07-13 14:17, success, 0.361551
2023-07-13 14:39, success, 0.283531
2023-07-13 15:19, success, 51.585216
2023-07-13 15:38, success, 9.638505
2023-07-13 16:25, success, 0.205967
2023-07-13 16:43, success, 1.598481
2023-07-13 17:17, success, 12.691638
2023-07-13 17:37, success, 6.940022
2023-07-13 18:24, success, 37.092635
2023-07-13 18:41, success, 1.029921
2023-07-13 19:14, success, 42.037439
2023-07-13 19:38, success, 23.658540
2023-07-13 20:20, success, 0.381581
2023-07-13 20:39, success, 8.994709
2023-07-13 21:16, success, 0.282467
2023-07-13 21:37, success, 0.441242
2023-07-13 22:18, success, 0.377221
2023-07-13 22:39, success, 35.306546
2023-07-13 23:19, success, 20.164453
2023-07-13 23:38, success, 3.648788
2023-07-14 01:57, success, 0.456114
2023-07-14 03:01, success, 0.409527
2023-07-14 03:42, success, 0.763399
2023-07-14 04:23, success, 2.337120
2023-07-14 04:41, success, 0.357375
2023-07-14 05:19, success, 28.269037
2023-07-14 05:38, success, 29.516216
2023-07-14 06:25, success, 0.377178
2023-07-14 06:42, success, 0.331039
2023-07-14 07:17, success, 2.134915
2023-07-14 07:39, success, 40.398674
2023-07-14 08:24, success, 15.743975
2023-07-14 08:40, success, 0.448191
2023-07-14 09:18, success, 0.273620
2023-07-14 09:38, success, 0.315062
2023-07-14 10:20, success, 0.358455
2023-07-14 10:40, success, 0.368364
2023-07-14 11:15, success, 0.362996
2023-07-14 11:37, success, 0.394706
2023-07-14 12:39, success, 0.284705
2023-07-14 13:25, success, 0.370973
2023-07-14 13:38, success, 0.262192
2023-07-14 14:17, success, 0.286557
2023-07-14 14:38, success, 0.274569
2023-07-14 15:19, success, 0.380657
2023-07-14 15:38, success, 0.361396
2023-07-14 16:23, success, 0.376323
2023-07-14 16:43, success, 0.361634
2023-07-14 17:15, success, 0.329630
2023-07-14 17:37, success, 0.277162
2023-07-14 18:23, success, 0.374862
2023-07-14 18:40, success, 0.252649
2023-07-14 19:15, success, 0.383558
2023-07-14 19:37, success, 0.390078
2023-07-14 20:19, success, 0.176339
2023-07-14 20:38, success, 0.396235
2023-07-14 21:16, success, 0.379654
2023-07-14 21:37, success, 0.349168
2023-07-14 22:17, success, 0.440514
2023-07-14 22:38, success, 0.372596
2023-07-14 23:18, success, 0.409628
2023-07-14 23:38, success, 0.382200
2023-07-15 01:55, success, 0.373541
2023-07-15 03:04, success, 0.376983
2023-07-15 03:43, success, 0.393155
2023-07-15 04:22, success, 0.451806
2023-07-15 04:40, success, 0.380952
2023-07-15 05:19, success, 0.274864
2023-07-15 05:38, success, 0.277401
2023-07-15 06:24, success, 0.386739
2023-07-15 06:40, success, 0.370768
2023-07-15 07:16, success, 0.365132
2023-07-15 07:37, success, 0.362122
2023-07-15 08:22, success, 0.434240
2023-07-15 08:39, success, 0.360993
2023-07-15 09:17, success, 0.297739
2023-07-15 09:38, success, 0.430079
2023-07-15 10:19, success, 0.275608
2023-07-15 10:39, success, 0.364412
2023-07-15 11:14, success, 0.349276
2023-07-15 11:37, success, 0.220015
2023-07-15 12:35, success, 0.452971
2023-07-15 13:22, success, 0.395393
2023-07-15 13:37, success, 0.354726
2023-07-15 14:16, success, 0.315645
2023-07-15 14:38, success, 0.267730
2023-07-15 15:18, success, 0.362052
2023-07-15 15:38, success, 0.272129
2023-07-15 16:23, success, 0.402431
2023-07-15 16:42, success, 0.383911
2023-07-15 17:15, success, 0.254521
2023-07-15 17:38, success, 0.364147
2023-07-15 18:22, success, 0.372732
2023-07-15 18:39, success, 0.280375
2023-07-15 19:14, success, 0.431402
2023-07-15 19:37, success, 0.296514
2023-07-15 20:18, success, 0.410765
2023-07-15 20:37, success, 0.451825
2023-07-15 21:15, success, 0.179291
2023-07-15 21:37, success, 0.394648
2023-07-15 22:17, success, 0.379986
2023-07-15 22:37, success, 0.394974
2023-07-15 23:18, success, 0.311851
2023-07-15 23:38, success, 0.351245
2023-07-16 02:07, success, 0.278232
2023-07-16 03:20, success, 0.447263
2023-07-16 03:45, success, 0.459876
2023-07-16 04:22, success, 0.422626
2023-07-16 04:39, success, 0.175362
2023-07-16 05:17, success, 0.293366
2023-07-16 05:37, success, 0.161682
2023-07-16 06:23, success, 0.365634
2023-07-16 06:40, success, 0.366740
2023-07-16 07:16, success, 0.366317
2023-07-16 07:37, success, 0.359720
2023-07-16 08:21, success, 0.286300
2023-07-16 08:38, success, 0.362300
2023-07-16 09:17, success, 0.365991
2023-07-16 09:37, success, 0.402249
2023-07-16 10:19, success, 0.278625
2023-07-16 10:38, success, 0.358829
2023-07-16 11:14, success, 0.362283
2023-07-16 11:37, success, 0.291265
2023-07-16 12:35, success, 0.419411
2023-07-16 13:23, success, 0.409361
2023-07-16 13:37, success, 0.405268
2023-07-16 14:16, success, 0.364362
2023-07-16 14:38, success, 0.409454
2023-07-16 15:18, success, 0.360438
2023-07-16 15:37, success, 0.354826
2023-07-16 16:23, success, 0.268087
2023-07-16 16:42, success, 0.162181
2023-07-16 17:15, success, 0.371443
2023-07-16 17:38, success, 0.406705
2023-07-16 18:22, success, 0.332083
2023-07-16 18:39, success, 0.434243
2023-07-16 19:14, success, 0.378087
2023-07-16 19:38, success, 0.369803
2023-07-16 20:18, success, 0.360089
2023-07-16 20:38, success, 0.365370
2023-07-16 21:15, success, 0.372413
2023-07-16 21:37, success, 0.416533
2023-07-16 22:17, success, 0.330909
2023-07-16 22:37, success, 0.268317
2023-07-16 23:18, success, 0.423976
2023-07-16 23:38, success, 0.421941
2023-07-17 02:00, success, 0.275176
2023-07-17 03:18, success, 0.407867
2023-07-17 03:44, success, 0.370249
2023-07-17 04:23, success, 0.280633
2023-07-17 04:41, success, 0.450771
2023-07-17 05:18, success, 0.165047
2023-07-17 05:38, success, 0.287243
2023-07-17 06:26, success, 0.187670
2023-07-17 06:43, success, 0.429500
2023-07-17 07:18, success, 0.442172
2023-07-17 07:38, success, 0.151406
2023-07-17 08:25, success, 0.364059
2023-07-17 08:41, success, 0.263506
2023-07-17 09:19, success, 0.266900
2023-07-17 09:38, success, 0.423422
2023-07-17 10:21, success, 0.420357
2023-07-17 10:41, success, 0.416581
2023-07-17 11:15, success, 0.178470
2023-07-17 11:37, success, 0.371867
2023-07-17 12:41, success, 0.375625
2023-07-17 13:29, success, 0.393505
2023-07-17 13:42, success, 0.362906
2023-07-17 14:18, success, 0.372704
2023-07-17 14:39, success, 0.419144
2023-07-17 15:20, success, 0.379846
2023-07-17 15:38, success, 0.278388
2023-07-17 16:25, success, 0.156965
2023-07-17 16:45, success, 0.156665
2023-07-17 17:17, success, 0.359215
2023-07-17 17:38, success, 0.289195
2023-07-17 18:24, success, 0.227413
2023-07-17 18:40, success, 0.313943
2023-07-17 19:15, success, 0.303813
2023-07-17 19:37, success, 0.646584
2023-07-17 20:20, success, 0.417175
2023-07-17 20:38, success, 0.317779
2023-07-17 21:15, success, 0.246405
2023-07-17 21:37, success, 0.374094
2023-07-17 22:16, success, 0.273632
2023-07-17 22:37, success, 0.357856
2023-07-17 23:18, success, 14.609687
2023-07-17 23:38, success, 16.945332
2023-07-18 02:05, success, 24.802393
2023-07-18 03:08, success, 32.715957
2023-07-18 03:40, success, 14.644660
2023-07-18 04:21, success, 0.426346
2023-07-18 04:39, success, 54.897093
2023-07-18 05:17, success, 4.066803
2023-07-18 05:40, success, 60.275819
2023-07-18 06:23, success, 4.859366
2023-07-18 06:40, success, 17.432165
2023-07-18 07:16, success, 0.366286
2023-07-18 07:38, success, 8.908946
2023-07-18 08:23, success, 24.812106
2023-07-18 08:40, success, 9.842825
2023-07-18 09:18, success, 6.009583
2023-07-18 09:37, success, 1.331668
2023-07-18 10:19, success, 0.393830
2023-07-18 10:39, success, 0.428766
2023-07-18 11:15, success, 11.941322
2023-07-18 11:38, success, 18.970883
2023-07-18 12:37, success, 0.844660
2023-07-18 13:23, success, 5.155761
2023-07-18 13:39, failed, 37.592253
2023-07-18 14:17, success, 3.499443
2023-07-18 14:38, success, 8.596413
2023-07-18 15:19, success, 36.103779
2023-07-18 15:38, success, 15.200571
2023-07-18 16:25, success, 0.187547
2023-07-18 16:45, success, 42.936233
2023-07-18 17:16, success, 0.308864
2023-07-18 17:38, success, 0.404090
2023-07-18 18:23, success, 0.320519
2023-07-18 18:40, success, 11.777714
2023-07-18 19:14, success, 0.429744
2023-07-18 19:37, success, 1.479641
2023-07-18 20:18, success, 0.876834
2023-07-18 20:37, success, 1.152669
2023-07-18 21:14, success, 0.535483
2023-07-18 21:38, success, 0.389304
2023-07-18 22:16, success, 0.305029
2023-07-18 22:38, success, 0.388193
2023-07-18 23:16, success, 0.466256
2023-07-18 23:37, success, 0.255704
2023-07-19 02:53, success, 0.144104
2023-07-19 03:56, success, 0.296580
2023-07-19 04:25, success, 0.443525
2023-07-19 04:40, success, 0.445792
2023-07-19 05:16, success, 0.281014
2023-07-19 05:38, success, 0.267064
2023-07-19 06:22, success, 0.295674
2023-07-19 06:38, success, 0.444144
2023-07-19 07:15, success, 0.262295
2023-07-19 07:37, success, 0.460383
2023-07-19 08:21, success, 0.436655
2023-07-19 08:37, success, 0.419416
2023-07-19 09:16, success, 0.364431
2023-07-19 09:37, success, 0.244265
2023-07-19 10:18, success, 0.445869
2023-07-19 10:37, success, 0.370875
2023-07-19 11:13, success, 0.292753
2023-07-19 11:38, success, 0.380840
2023-07-19 12:34, success, 0.279764
